Date Prec Temp PET Qobs
740 2 10.95 1.48 33.03
741 7.6 9.65000000000003 1.34 24.33
742 0 9.75 1.32 16.79
743 0.3 9.25 1.26 13.2
744 1.7 9.35000000000002 1.25 11.64
745 0 7.65000000000003 1.08 10.07
746 4.1 6.75 0.99 10.24
747 0.1 10.05 1.24 8.59
748 0.3 14.45 1.57 7.68
749 0.9 14.55 1.55 7.11
750 4.2 10.55 1.21 21.21
751 21.1 7.75 0.98 24.11
752 0 8.85000000000002 1.04 14.45
753 0 7.85000000000002 0.95 10.64
754 0 5.75 0.78 8.45
755 0 8.55000000000001 0.96 8.2
756 0 10.35 1.07 8.33
757 4.9 5.65000000000003 0.73 9.19
758 0 5.05000000000001 0.67 7.79
759 0 7.45000000000005 0.81 7.47
760 0 5.85000000000002 0.69 6.53
761 0 4.25 0.58 6.33
762 2.6 2.45000000000005 0.46 6
763 0.2 3.75 0.52 5.58
764 0 5.05000000000001 0.59 7.21
765 0 6.05000000000001 0.63 5.83
766 0 3.95000000000005 0.5 4.92
767 0.3 3.95000000000005 0.49 5.12
768 0 7.65000000000003 0.68 5.26
769 0 11.65 0.87 4.93
770 0 10.75 0.8 4.48
771 0 9.85000000000002 0.74 4.28
772 0 10.35 0.74 4.47
773 4.3 14.75 0.93 5.84
774 0.1 12.95 0.83 6.43
775 0 7.75 0.57 5.5
776 0 5.85000000000002 0.48 4.89
777 0 7.75 0.54 4.58
778 0 5.05000000000001 0.42 4.08
779 0 4.55000000000001 0.39 3.93
780 0 5.65000000000003 0.42 3.8
781 0 7.65000000000003 0.49 3.74
782 0.7 6.25 0.42 3.96
783 0 5.55000000000001 0.38 2.39
784 0 4.35000000000002 0.33 3.43
785 0 5.15000000000003 0.35 2.77
786 0 1.75 0.23 2.47
787 0 -0.25 0.15 1.22
788 0 -3.44999999999999 0.05 1.57
789 3.7 -1.94999999999999 0.09 2.1
790 10 0.350000000000023 0.16 2.94
791 1.7 1.45000000000005 0.19 3.21
792 9.2 2.55000000000001 0.21 4.26
793 2.4 2.45000000000005 0.2 4.07
794 0.2 2.05000000000001 0.19 4.06
795 0 5.85000000000002 0.28 4.27
796 0.6 5.05000000000001 0.25 4.87
797 0 4.85000000000002 0.24 5.43
798 0.2 4.65000000000003 0.22 5.48
799 2.3 4.85000000000002 0.22 6.04
800 5.5 4.55000000000001 0.21 7.59
801 21.9 5.65000000000003 0.23 28.09
802 21.5 6.95000000000005 0.25 44.07
803 2 4.95000000000005 0.2 20.69
804 0.2 3.75 0.17 13.68
805 1.9 2.05000000000001 0.13 12.5
806 0.1 4.35000000000002 0.17 12.15
807 0 2.95000000000005 0.14 9.75
808 0 2.15000000000003 0.12 8.45
809 0 1.25 0.1 6.05
810 0 -1.94999999999999 0.05 4.44
811 0 -3.14999999999998 0.03 4.3
812 0 -1.34999999999997 0.06 3.42
813 0 -3.94999999999999 0.02 2.61
814 0.1 -5.04999999999995 0 2.89
815 0 -2.75 0.03 2.69
816 0 -5.54999999999995 0 1.82
817 0 -7.04999999999995 0 2.25
818 0 -6.25 0 2.7
819 5.8 -3.64999999999998 0.02 3.12
820 10.6 1.55000000000001 0.08 3.2
821 7.1 3.65000000000003 0.1 3.19
822 1.5 1.65000000000003 0.08 2.85
823 9.8 1.15000000000003 0.07 2.97
824 7.2 1.35000000000002 0.07 2.69
825 0 0.650000000000034 0.06 2.27
826 0 -2.64999999999998 0.02 2.29
827 7.5 -3.84999999999997 0.01 2.57
828 12.1 -3.34999999999997 0.02 2.73
829 0.2 -2.54999999999995 0.02 2.53
830 0.1 -1.64999999999998 0.03 2.28
831 0 2.05000000000001 0.07 1.81
832 0 -3.44999999999999 0.01 2.13
833 0 -7.94999999999999 0 3.09
834 0 -10.45 0 3.89
835 0 -10.15 0 5.48
836 4.3 -5.75 0 4.85
837 2.6 -2.25 0.02 3.03
838 0 -5.14999999999998 0 2.68
839 1.2 -7.54999999999995 0 3.17
840 8.1 -3.34999999999997 0.01 1.91
841 5.3 -1.04999999999995 0.03 1.8
842 4.1 -2.94999999999999 0.02 1.71
843 0 -6.04999999999995 0 1.63
844 0 -7.25 0 1.74
845 0 -2.54999999999995 0.02 1.48
846 0 5.45000000000005 0.09 1.27
847 0 2.65000000000003 0.07 1.44
848 0.2 1.45000000000005 0.06 1.55
849 0 -0.75 0.04 1.49
850 0 0.450000000000045 0.05 1.42
851 6.1 -0.0499999999999545 0.05 1.42
852 0.6 2.55000000000001 0.07 1.45
853 0 2.65000000000003 0.07 1.1
854 0 -0.449999999999989 0.05 1.48
855 0 1.55000000000001 0.07 1.49
856 0 7.25 0.13 1.67
857 0 2.65000000000003 0.08 1.54
858 0 -0.0499999999999545 0.05 1.42
859 1.7 -1.84999999999997 0.03 1.36
860 0 1.05000000000001 0.07 1.12
861 0 -1.84999999999997 0.04 1.34
862 0 1.85000000000002 0.08 1.2
863 0 1.65000000000003 0.08 1.09
864 0.3 -2.84999999999997 0.03 1.18
865 0 -2.14999999999998 0.04 1.08
866 0.1 -1.64999999999998 0.04 2.03
867 3.9 -3.54999999999995 0.02 1.59
868 4.4 -5.04999999999995 0 1.38
869 0 -6.25 0 2.37
870 0 -6.44999999999999 0 1.68
871 0 -3.25 0.03 1.01
872 0.9 -5.94999999999999 0 0.99
873 0 -7.14999999999998 0 1.4
874 0.8 -8.44999999999999 0 0.99
875 0.3 -4.44999999999999 0.01 0.94
876 0.9 -3.64999999999998 0.02 0.9
877 5.7 -4.34999999999997 0.01 0.89
878 1.6 -6.04999999999995 0 0.91
879 1.3 -6.84999999999997 0 0.94
880 0 -9.04999999999995 0 1.05
881 0 -10.05 0 0.9
882 2.5 -7.84999999999997 0 0.89
883 0.9 -6.25 0 0.91
884 5.4 -4.25 0.02 0.96
885 0.3 -5.14999999999998 0 0.94
886 0 -8.75 0 0.91
887 6.4 -6.75 0 0.93
888 0.1 -5.25 0 0.91
889 2.2 -8.75 0 0.91
890 2 -6.14999999999998 0 0.92
891 6.8 -3.75 0.04 0.94
892 4.4 0.0500000000000114 0.15 0.99
893 1.9 -0.149999999999977 0.15 0.99
894 0 -1.64999999999998 0.1 0.85
895 0 -1.04999999999995 0.13 0.86
896 0 2.65000000000003 0.25 0.82
897 0 3.25 0.28 1.08
898 0 0.75 0.2 1.09
899 0 0.950000000000045 0.21 1.08
900 0 1.35000000000002 0.23 1.02
901 0.1 2.95000000000005 0.3 1.01
902 0 3.35000000000002 0.33 0.94
903 6.6 0.850000000000023 0.23 0.95
904 0.3 0.150000000000034 0.21 1
905 0 0.25 0.22 0.99
906 0 1.55000000000001 0.28 1.08
907 0 3.65000000000003 0.39 1.12
908 0 5.05000000000001 0.46 1.26
909 0 3.65000000000003 0.41 1.37
910 0 4.45000000000005 0.45 1.3
911 0 1.65000000000003 0.33 1.1
912 0 -1.04999999999995 0.2 1.15
913 4.1 0.150000000000034 0.27 1.12
914 1.8 1.25 0.33 1.08
915 1.1 0.850000000000023 0.32 1.06
916 2.7 -1.94999999999999 0.17 1.03
917 8.7 -1.94999999999999 0.17 1.06
918 4.5 -0.549999999999955 0.26 1.07
919 1.4 -1.64999999999998 0.2 0.94
920 1 -3.44999999999999 0.09 0.89
921 0 -5.14999999999998 0 1.1
922 0 -5.14999999999998 0 1.1
923 28.9 -3.25 0.11 1.17
924 0.1 -2.64999999999998 0.16 1.24
925 0 -1.94999999999999 0.21 1.17
926 0.7 -1.34999999999997 0.25 1.1
927 8.8 -0.549999999999955 0.31 1.1
928 6.3 0.25 0.38 0.99
929 0 0.550000000000011 0.41 0.97
930 0 0.150000000000034 0.39 1.06
931 0.1 3.45000000000005 0.64 1.3
932 0 3.85000000000002 0.69 1.78
933 0.1 2.85000000000002 0.62 1.58
934 0.2 3.25 0.67 1.3
935 0.3 2.35000000000002 0.6 1.26
936 0 3.45000000000005 0.71 1.19
937 0 3.55000000000001 0.73 1.33
938 0 4.55000000000001 0.83 1.73
939 0 6.85000000000002 1.04 3.4
940 0 6.55000000000001 1.03 4.8
941 0 3.65000000000003 0.79 3.37
942 0 -0.849999999999966 0.38 2.85
943 0 0.950000000000045 0.56 2.49
944 0 1.45000000000005 0.62 2.19
945 1.8 1.15000000000003 0.6 2.14
946 0 5.15000000000003 1 2.49
947 0 4.25 0.93 2.79
948 0 3.65000000000003 0.88 3.1
949 0 2.85000000000002 0.81 2.73
950 0 1.95000000000005 0.73 2.47
951 0 0.550000000000011 0.59 2.23
952 0 -0.149999999999977 0.52 2.02
953 0 -0.25 0.52 1.89
954 0 1.05000000000001 0.67 1.82
955 0 1.95000000000005 0.78 1.81
956 0 2.35000000000002 0.83 1.88
957 0 3.45000000000005 0.97 2.01
958 0 3.85000000000002 1.03 2.08
959 0 4.75 1.15 2.76
960 0 6.55000000000001 1.38 4.34
961 0 7.95000000000005 1.56 6.12
962 0 9.65000000000003 1.79 8.49
963 0 9.65000000000003 1.81 12.34
964 0 9.65000000000003 1.83 17.23
965 0 8.55000000000001 1.71 18.9
966 0 10.75 2.01 21.23
967 2.4 8.65000000000003 1.76 32.04
968 2.3 9.45000000000005 1.88 54.24
969 18.2 8.45000000000005 1.77 113.01
970 0 9.55000000000001 1.93 80.37
971 0 12.15 2.3 63.9
972 0 12.45 2.36 56.67
973 0 10.35 2.1 38.84
974 0.1 4.25 1.28 22.26
975 0.7 1.65000000000003 0.93 15.76
976 0 4.65000000000003 1.36 11.91
977 1.7 4.35000000000002 1.32 9.91
978 0 3.05000000000001 1.15 8.32
979 0 2.85000000000002 1.13 7.21
980 2.7 3.85000000000002 1.28 7.05
981 15.9 2.55000000000001 1.1 17.58
982 12.1 5.15000000000003 1.5 17.54
983 0.7 6.05000000000001 1.64 11.95
984 0 5.45000000000005 1.56 9.38
985 0 6.55000000000001 1.74 9.6
986 0 9.05000000000001 2.13 12.63
987 0 10.45 2.36 15.83
988 0 12.25 2.65 25.82
989 2 14.25 2.98 31.53
990 3 9.15000000000003 2.2 31.48
991 0.1 12.25 2.7 31.57
992 1.2 11.85 2.65 34.1
993 14.1 14.75 3.13 90.03
994 10.7 12.55 2.79 62.29
995 7.1 9.35000000000002 2.3 45.49
996 5.8 8.85000000000002 2.23 31.71
997 0 10.55 2.51 23.31
998 0 9.75 2.4 18.31
999 0 7.95000000000005 2.11 14.82
1000 0 7.45000000000005 2.04 11.78
1001 0.3 8.15000000000003 2.16 10.42
1002 1 7.25 2.02 9.33
1003 2.3 10.45 2.56 10.31
1004 0.3 9.15000000000003 2.35 10.63
1005 10.9 11.45 2.75 16.96
1006 0.2 12.55 2.94 14.25
1007 1.8 12.05 2.86 12.98
1008 1.5 9.35000000000002 2.42 16.72
1009 20.1 14.05 3.22 32.13
1010 0 15.45 3.46 25.34
1011 15 10.75 2.67 29.62
1012 0.8 11.65 2.83 19.78
1013 0 11.25 2.77 14.45
1014 6.5 13.65 3.18 21.72
1015 9.4 9.05000000000001 2.4 28.07
1016 4.6 10.45 2.65 20.6
1017 1.1 11.85 2.89 16.03
1018 1 16.25 3.65 14.3
1019 0.2 13.05 3.1 12.17
1020 0.2 14.75 3.4 11.9
1021 6.6 11.45 2.83 11.06
1022 5.2 12.75 3.05 15.25
1023 1.3 12.05 2.93 13.09
1024 0.8 11.75 2.88 9.69
1025 0 11.75 2.88 7.72
1026 0 12.15 2.95 6.58
1027 0.6 14.25 3.31 8.18
1028 3.4 12.15 2.95 8.33
1029 0 14.85 3.41 6.41
1030 0 15.75 3.56 5.18
1031 0 18.45 4.01 4.32
1032 0 19.85 4.25 4.08
1033 0 16.65 3.69 4.17
1034 0 14.55 3.33 3.66
1035 0 10.85 2.69 3.01
1036 0 9.95000000000005 2.54 2.7
1037 0 11.15 2.73 2.33
1038 0 13.85 3.18 2.09
1039 0.1 11.75 2.82 2.07
1040 0.3 12.65 2.96 2.43
1041 0.1 13.75 3.14 2.23
1042 0.2 14.25 3.21 1.95
1043 0 16.75 3.61 1.74
1044 0 17.45 3.72 1.54
1045 0 18.55 3.89 1.35
1046 0 19.05 3.95 1.21
1047 0 17.35 3.66 1.08
1048 0 16.45 3.49 0.96
1049 0.1 16.25 3.45 0.84
1050 0 17.45 3.62 0.79
1051 7.2 15.85 3.35 1.54
1052 5.7 14.15 3.06 2.42
1053 18.2 13.95 3.01 19.57
1054 15.4 13.15 2.87 15.19
1055 1 14.25 3.03 9.26
1056 0.1 18.35 3.65 6.49
1057 0 19.65 3.83 4.97
1058 0 20.05 3.87 4.06
1059 0 21.25 4.03 3.29
1060 0 21.45 4.03 2.79
1061 3.7 21.35 3.99 2.83
1062 0 20.45 3.83 2.65
1063 2.9 12.85 2.67 5.2
1064 2.7 10.95 2.37 5.28
1065 0 16.25 3.13 3.78
1066 0 18.45 3.43 2.92
1067 0 18.65 3.43 2.43
1068 0 16.55 3.1 2.1
1069 0 17.25 3.17 2.5
1070 10 14.55 2.77 8.09
1071 3.1 14.35 2.71 7.05
1072 0 15.35 2.83 5.03
1073 3.5 16.15 2.91 17.29
